model,node_id,node_type,organism
BI,ala_L[c]__Org1,met,Org1
BI,alaasp[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ALAASPabc__Org1,rxn,Org1
BI,alaasp[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,alaasp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALACI__Org1,rxn,Org1
BI,33hmeoxobut[c]__Org1,met,Org1
BI,alac_S[c]__Org1,met,Org1
BI,ALAGLN1c__Org1,rxn,Org1
BI,alagln[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,gln_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ALAGLNabc__Org1,rxn,Org1
BI,alagln[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,alagln[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALAGLU1c__Org1,rxn,Org1
BI,alaglu[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ALAGLUabc__Org1,rxn,Org1
BI,alaglu[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,alaglu[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALAGLY1c__Org1,rxn,Org1
BI,alagly[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,gly[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ALAGLYabc__Org1,rxn,Org1
BI,alagly[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,alagly[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALAHIS1c__Org1,rxn,Org1
BI,alahis[c]__Org1,met,Org1
BI,his_L[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ALAHISabc__Org1,rxn,Org1
BI,alahis[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,alahis[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALALEU1c__Org1,rxn,Org1
BI,alaleu[c]__Org1,met,Org1
BI,leu_L[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ALALEUabc__Org1,rxn,Org1
BI,alaleu[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,alaleu[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALAPGPL__Org1,rxn,Org1
BI,prl45tca[c]__Org1,met,Org1
BI,prl45tcaala[c]__Org1,met,Org1
BI,ala_D[c]__Org1,met,Org1
BI,amp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,ALAR__Org1,rxn,Org1
BI,ala_D[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,ALATA_L__Org1,rxn,Org1
BI,akg[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,pyr[c]__Org1,met,Org1
BI,ALATHR1c__Org1,rxn,Org1
BI,alathr[c]__Org1,met,Org1
BI,thr_L[c]__Org1,met,Org1
BI,ala_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ALATHRabc__Org1,rxn,Org1
BI,alathr[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,alathr[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALCD19__Org1,rxn,Org1
BI,glyald[c]__Org1,met,Org1
BI,glyc[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,ALCD2x__Org1,rxn,Org1
BI,etoh[c]__Org1,met,Org1
BI,acald[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,ALDD2x__Org1,rxn,Org1
BI,ac[c]__Org1,met,Org1
BI,acald[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,ALDD8x__Org1,rxn,Org1
BI,glyc_R[c]__Org1,met,Org1
BI,glyald[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,ALKP__Org1,rxn,Org1
BI,dha[c]__Org1,met,Org1
BI,dhap[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ALKP_R788e__Org1,rxn,Org1
BI,co2[e]__Org1,met,Org1
BI,o2[e]__Org1,met,Org1
BI,r406[e]__Org1,met,Org1
BI,r788[e]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,AMALT1__Org1,rxn,Org1
BI,glc_D[c]__Org1,met,Org1
BI,malt[c]__Org1,met,Org1
BI,malttr[c]__Org1,met,Org1
BI,maltttr[c]__Org1,met,Org1
BI,AMALT2__Org1,rxn,Org1
BI,maltpt[c]__Org1,met,Org1
BI,glc_D[c]__Org1,met,Org1
BI,malt[c]__Org1,met,Org1
BI,maltttr[c]__Org1,met,Org1
BI,AMALT3__Org1,rxn,Org1
BI,malthx[c]__Org1,met,Org1
BI,glc_D[c]__Org1,met,Org1
BI,malt[c]__Org1,met,Org1
BI,maltpt[c]__Org1,met,Org1
BI,AMALT4__Org1,rxn,Org1
BI,malthp[c]__Org1,met,Org1
BI,glc_D[c]__Org1,met,Org1
BI,malt[c]__Org1,met,Org1
BI,malthx[c]__Org1,met,Org1
BI,AMANAPEr__Org1,rxn,Org1
BI,acmanap[c]__Org1,met,Org1
BI,acgam6p[c]__Org1,met,Org1
BI,AMANK__Org1,rxn,Org1
BI,acmana[c]__Org1,met,Org1
BI,acmanap[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,AMPMS2__Org1,rxn,Org1
BI,4ampm[c]__Org1,met,Org1
BI,for[c]__Org1,met,Org1
BI,air[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,AMPTASECG__Org1,rxn,Org1
BI,cgly[c]__Org1,met,Org1
BI,cys_L[c]__Org1,met,Org1
BI,gly[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,AMPTASEGC__Org1,rxn,Org1
BI,glycys[c]__Org1,met,Org1
BI,cys_L[c]__Org1,met,Org1
BI,gly[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,ANPRT__Org1,rxn,Org1
BI,anth[c]__Org1,met,Org1
BI,pran[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,prpp[c]__Org1,met,Org1
BI,ANS__Org1,rxn,Org1
BI,anth[c]__Org1,met,Org1
BI,chor[c]__Org1,met,Org1
BI,gln_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pyr[c]__Org1,met,Org1
BI,ANS2__Org1,rxn,Org1
BI,nh4[c]__Org1,met,Org1
BI,anth[c]__Org1,met,Org1
BI,chor[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pyr[c]__Org1,met,Org1
BI,AOBUTDs__Org1,rxn,Org1
BI,2aobut[c]__Org1,met,Org1
BI,aact[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,APRAUR__Org1,rxn,Org1
BI,5aprbu[c]__Org1,met,Org1
BI,5apru[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nadp[c]__Org1,met,Org1
BI,nadph[c]__Org1,met,Org1
BI,ARABASE3e__Org1,rxn,Org1
BI,arab_L[e]__Org1,met,Org1
BI,arabttr[e]__Org1,met,Org1
BI,h2o[e]__Org1,met,Org1
BI,ARABINOGALASEe__Org1,rxn,Org1
BI,arabinogal[e]__Org1,met,Org1
BI,gal[e]__Org1,met,Org1
BI,glcur[e]__Org1,met,Org1
BI,arab_L[e]__Org1,met,Org1
BI,h2o[e]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,ARBTpts__Org1,rxn,Org1
BI,arbt6p[c]__Org1,met,Org1
BI,arbt[e]__Org1,met,Org1
BI,pep[c]__Org1,met,Org1
BI,pyr[c]__Org1,met,Org1
BI,ARBabc__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,arab_L[c]__Org1,met,Org1
BI,arab_L[e]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ARBt2r__Org1,rxn,Org1
BI,arab_L[c]__Org1,met,Org1
BI,arab_L[e]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,ARGSL__Org1,rxn,Org1
BI,arg_L[c]__Org1,met,Org1
BI,argsuc[c]__Org1,met,Org1
BI,fum[c]__Org1,met,Org1
BI,ARGSS__Org1,rxn,Org1
BI,citr_L[c]__Org1,met,Org1
BI,amp[c]__Org1,met,Org1
BI,argsuc[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,ASAD__Org1,rxn,Org1
BI,4pasp[c]__Org1,met,Org1
BI,aspsa[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nadp[c]__Org1,met,Org1
BI,nadph[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ASNt2r__Org1,rxn,Org1
BI,asn_L[c]__Org1,met,Org1
BI,asn_L[e]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,ASPCT__Org1,rxn,Org1
BI,cbasp[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,cbp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,ASPKi__Org1,rxn,Org1
BI,4pasp[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,ASPO1__Org1,rxn,Org1
BI,h2o2[c]__Org1,met,Org1
BI,o2[c]__Org1,met,Org1
BI,oaa[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,ASPO6__Org1,rxn,Org1
BI,iasp[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,h2o2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,o2[c]__Org1,met,Org1
BI,ASPO7__Org1,rxn,Org1
BI,fmn[c]__Org1,met,Org1
BI,fmnh2[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,iasp[c]__Org1,met,Org1
BI,ASPT__Org1,rxn,Org1
BI,asp_L[c]__Org1,met,Org1
BI,fum[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,ASPTA__Org1,rxn,Org1
BI,akg[c]__Org1,met,Org1
BI,asp_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,oaa[c]__Org1,met,Org1
BI,ATPPRT__Org1,rxn,Org1
BI,prbatp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,prpp[c]__Org1,met,Org1
BI,ATPS4__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,BACCLi__Org1,rxn,Org1
BI,btamp[c]__Org1,met,Org1
BI,btn[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,BGLA__Org1,rxn,Org1
BI,cellb[c]__Org1,met,Org1
BI,glc_D[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,BIACt1__Org1,rxn,Org1
BI,cholate[c]__Org1,met,Org1
BI,cholate[e]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,BIACt2__Org1,rxn,Org1
BI,C02528[c]__Org1,met,Org1
BI,C02528[e]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,BPNT__Org1,rxn,Org1
BI,amp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pap[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,BTNCLi__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,apoC_Lys_btn[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,btn_co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,hco3[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,BTNT5r__Org1,rxn,Org1
BI,btn[e]__Org1,met,Org1
BI,btn[c]__Org1,met,Org1
BI,BTNabc__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,btn[c]__Org1,met,Org1
BI,btn[e]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,BUTAMt2r__Org1,rxn,Org1
BI,butam[c]__Org1,met,Org1
BI,butam[e]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,CA2abc__Org1,rxn,Org1
BI,ca2[c]__Org1,met,Org1
BI,ca2[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,CBLAT__Org1,rxn,Org1
BI,adocbl[c]__Org1,met,Org1
BI,cbl1[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pppi[c]__Org1,met,Org1
BI,CBLTDe__Org1,rxn,Org1
BI,adocbl[e]__Org1,met,Org1
BI,adocbl[c]__Org1,met,Org1
BI,CBLtle__Org1,rxn,Org1
BI,adocbl[c]__Org1,met,Org1
BI,adocbl[e]__Org1,met,Org1
BI,CBPS__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,cbp[c]__Org1,met,Org1
BI,gln_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,hco3[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,CBl1te__Org1,rxn,Org1
BI,cbl1[e]__Org1,met,Org1
BI,cbl1[c]__Org1,met,Org1
BI,CD2abc1__Org1,rxn,Org1
BI,cd2[c]__Org1,met,Org1
BI,cd2[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,CDPGLYCGPT__Org1,rxn,Org1
BI,acbdma14gapuc[c]__Org1,met,Org1
BI,cdpglyc[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,prl45tca[c]__Org1,met,Org1
BI,CDPMEK__Org1,rxn,Org1
BI,2p4c2me[c]__Org1,met,Org1
BI,4c2me[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,CGLYabc__Org1,rxn,Org1
BI,cgly[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,cgly[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,CHORM__Org1,rxn,Org1
BI,pphn[c]__Org1,met,Org1
BI,chor[c]__Org1,met,Org1
BI,CHORS__Org1,rxn,Org1
BI,3psme[c]__Org1,met,Org1
BI,chor[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,CO2t__Org1,rxn,Org1
BI,co2[c]__Org1,met,Org1
BI,co2[e]__Org1,met,Org1
BI,COBALTt5__Org1,rxn,Org1
BI,cobalt2[c]__Org1,met,Org1
BI,cobalt2[e]__Org1,met,Org1
BI,CPC4MT__Org1,rxn,Org1
BI,copre4[c]__Org1,met,Org1
BI,copre5[c]__Org1,met,Org1
BI,ahcys[c]__Org1,met,Org1
BI,amet[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,CPC5MT__Org1,rxn,Org1
BI,copre6[c]__Org1,met,Org1
BI,acald[c]__Org1,met,Org1
BI,ahcys[c]__Org1,met,Org1
BI,amet[c]__Org1,met,Org1
BI,copre5[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,CPPPGO__Org1,rxn,Org1
BI,cpppg3[c]__Org1,met,Org1
BI,pppg9[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,o2[c]__Org1,met,Org1
BI,CTPS1__Org1,rxn,Org1
BI,utp[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,CTPS2__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,gln_L[c]__Org1,met,Org1
BI,glu_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,utp[c]__Org1,met,Org1
BI,CYRDAR__Org1,rxn,Org1
BI,co1dam[c]__Org1,met,Org1
BI,co2dam[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nad[c]__Org1,met,Org1
BI,nadh[c]__Org1,met,Org1
BI,CYSDS__Org1,rxn,Org1
BI,cys_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h2s[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,pyr[c]__Org1,met,Org1
BI,CYSS__Org1,rxn,Org1
BI,acser[c]__Org1,met,Org1
BI,ac[c]__Org1,met,Org1
BI,cys_L[c]__Org1,met,Org1
BI,h2s[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,CYSS3r__Org1,rxn,Org1
BI,ac[c]__Org1,met,Org1
BI,acser[c]__Org1,met,Org1
BI,cys_L[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,so3[c]__Org1,met,Org1
BI,trdox[c]__Org1,met,Org1
BI,trdrd[c]__Org1,met,Org1
BI,tsul[c]__Org1,met,Org1
BI,CYSTGL__Org1,rxn,Org1
BI,cyst_L[c]__Org1,met,Org1
BI,2obut[c]__Org1,met,Org1
BI,cys_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,CYSTS__Org1,rxn,Org1
BI,ser_L[c]__Org1,met,Org1
BI,cyst_L[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,hcys_L[c]__Org1,met,Org1
BI,CYTDK3__Org1,rxn,Org1
BI,cytd[c]__Org1,met,Org1
BI,idp[c]__Org1,met,Org1
BI,itp[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,CYTK1__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,cdp[c]__Org1,met,Org1
BI,cmp[c]__Org1,met,Org1
BI,CYTK2__Org1,rxn,Org1
BI,dcmp[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,dcdp[c]__Org1,met,Org1
BI,Cuabc__Org1,rxn,Org1
BI,cu2[c]__Org1,met,Org1
BI,cu2[e]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,Cut1__Org1,rxn,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,cu2[c]__Org1,met,Org1
BI,cu2[e]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pi[c]__Org1,met,Org1
BI,DAPDA__Org1,rxn,Org1
BI,26dap_LL[c]__Org1,met,Org1
BI,n6all26d[c]__Org1,met,Org1
BI,ac[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,DAPDC__Org1,rxn,Org1
BI,26dap_M[c]__Org1,met,Org1
BI,lys_L[c]__Org1,met,Org1
BI,co2[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,DAPE__Org1,rxn,Org1
BI,26dap_LL[c]__Org1,met,Org1
BI,26dap_M[c]__Org1,met,Org1
BI,DAPMDH__Org1,rxn,Org1
BI,l2a6o[c]__Org1,met,Org1
BI,26dap_M[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nadp[c]__Org1,met,Org1
BI,nadph[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,DASYN120__Org1,rxn,Org1
BI,cdpdddecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pa120[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYN140__Org1,rxn,Org1
BI,cdpdtdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pa140[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYN141__Org1,rxn,Org1
BI,cdpdtdec7eg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pa141[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYN160__Org1,rxn,Org1
BI,cdpdhdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pa160[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYN161__Org1,rxn,Org1
BI,cdpdhdec9eg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pa161[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYN180__Org1,rxn,Org1
BI,cdpdodecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pa180[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYN181__Org1,rxn,Org1
BI,cdpdodec11eg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pa181[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYNAI15__Org1,rxn,Org1
BI,cdpdaipdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,paai15[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYNAI17__Org1,rxn,Org1
BI,cdpdaihpdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,paai17[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYNI14__Org1,rxn,Org1
BI,cdpditdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pai14[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYNI15__Org1,rxn,Org1
BI,cdpdipdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pai15[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYNI16__Org1,rxn,Org1
BI,cdpdihdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pai16[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DASYNI17__Org1,rxn,Org1
BI,cdpdihpdecg[c]__Org1,met,Org1
BI,ctp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,pai17[c]__Org1,met,Org1
BI,ppi[c]__Org1,met,Org1
BI,DB4PS__Org1,rxn,Org1
BI,db4p[c]__Org1,met,Org1
BI,ru5p_D[c]__Org1,met,Org1
BI,for[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,DCAT__Org1,rxn,Org1
BI,dchac[c]__Org1,met,Org1
BI,dchac[e]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,h[e]__Org1,met,Org1
BI,DCTPD__Org1,rxn,Org1
BI,dctp[c]__Org1,met,Org1
BI,dutp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,DCTPD2__Org1,rxn,Org1
BI,ctp[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,nh4[c]__Org1,met,Org1
BI,utp[c]__Org1,met,Org1
BI,DDGLK__Org1,rxn,Org1
BI,2ddg6p[c]__Org1,met,Org1
BI,2ddglcn[c]__Org1,met,Org1
BI,adp[c]__Org1,met,Org1
BI,atp[c]__Org1,met,Org1
BI,h[c]__Org1,met,Org1
BI,DDPA__Org1,rxn,Org1
BI,2dda7p[c]__Org1,met,Org1
BI,e4p[c]__Org1,met,Org1
BI,h2o[c]__Org1,met,Org1
BI,pep[c]__Org1,met,Org1
