model,source_node_id,target_node_id,compartment
AH,atp[c]__Org2,GLYMETabc__Org2,AH
AH,GLYMETabc__Org2,glymet[c]__Org2,AH
AH,glymet[e]__Org2,GLYMETabc__Org2,AH
AH,h2o[c]__Org2,GLYMETabc__Org2,AH
AH,GLYMETabc__Org2,h[c]__Org2,AH
AH,GLYMETabc__Org2,pi[c]__Org2,AH
AH,GLYOX__Org2,gthrd[c]__Org2,AH
AH,lgt_S[c]__Org2,GLYOX__Org2,AH
AH,h2o[c]__Org2,GLYOX__Org2,AH
AH,GLYOX__Org2,h[c]__Org2,AH
AH,GLYOX__Org2,lac_D[c]__Org2,AH
AH,glyphe[c]__Org2,GLYPHEHYc__Org2,AH
AH,GLYPHEHYc__Org2,phe_L[c]__Org2,AH
AH,GLYPHEHYc__Org2,gly[c]__Org2,AH
AH,h2o[c]__Org2,GLYPHEHYc__Org2,AH
AH,GLYPHEabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,GLYPHEabc__Org2,AH
AH,GLYPHEabc__Org2,glyphe[c]__Org2,AH
AH,glyphe[e]__Org2,GLYPHEabc__Org2,AH
AH,h2o[c]__Org2,GLYPHEabc__Org2,AH
AH,GLYPHEabc__Org2,h[c]__Org2,AH
AH,GLYPHEabc__Org2,pi[c]__Org2,AH
AH,glypro[c]__Org2,GLYPROPRO1c__Org2,AH
AH,GLYPROPRO1c__Org2,pro_L[c]__Org2,AH
AH,GLYPROPRO1c__Org2,gly[c]__Org2,AH
AH,h2o[c]__Org2,GLYPROPRO1c__Org2,AH
AH,GLYPROabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,GLYPROabc__Org2,AH
AH,GLYPROabc__Org2,glypro[c]__Org2,AH
AH,glypro[e]__Org2,GLYPROabc__Org2,AH
AH,h2o[c]__Org2,GLYPROabc__Org2,AH
AH,GLYPROabc__Org2,h[c]__Org2,AH
AH,GLYPROabc__Org2,pi[c]__Org2,AH
AH,glytyr[c]__Org2,GLYTYR1c__Org2,AH
AH,GLYTYR1c__Org2,gly[c]__Org2,AH
AH,h2o[c]__Org2,GLYTYR1c__Org2,AH
AH,GLYTYR1c__Org2,tyr_L[c]__Org2,AH
AH,GLYTYRabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,GLYTYRabc__Org2,AH
AH,GLYTYRabc__Org2,glytyr[c]__Org2,AH
AH,glytyr[e]__Org2,GLYTYRabc__Org2,AH
AH,h2o[c]__Org2,GLYTYRabc__Org2,AH
AH,GLYTYRabc__Org2,h[c]__Org2,AH
AH,GLYTYRabc__Org2,pi[c]__Org2,AH
AH,xmp[c]__Org2,GMPS2__Org2,AH
AH,GMPS2__Org2,amp[c]__Org2,AH
AH,atp[c]__Org2,GMPS2__Org2,AH
AH,gln_L[c]__Org2,GMPS2__Org2,AH
AH,GMPS2__Org2,glu_L[c]__Org2,AH
AH,GMPS2__Org2,gmp[c]__Org2,AH
AH,h2o[c]__Org2,GMPS2__Org2,AH
AH,GMPS2__Org2,h[c]__Org2,AH
AH,GMPS2__Org2,ppi[c]__Org2,AH
AH,GRTT__Org2,frdp[c]__Org2,AH
AH,grdp[c]__Org2,GRTT__Org2,AH
AH,ipdp[c]__Org2,GRTT__Org2,AH
AH,GRTT__Org2,ppi[c]__Org2,AH
AH,GTPCI__Org2,ahdt[c]__Org2,AH
AH,GTPCI__Org2,for[c]__Org2,AH
AH,gtp[c]__Org2,GTPCI__Org2,AH
AH,h2o[c]__Org2,GTPCI__Org2,AH
AH,GTPCI__Org2,h[c]__Org2,AH
AH,GTPCII__Org2,25dhpp[c]__Org2,AH
AH,GTPCII__Org2,for[c]__Org2,AH
AH,gtp[c]__Org2,GTPCII__Org2,AH
AH,h2o[c]__Org2,GTPCII__Org2,AH
AH,GTPCII__Org2,h[c]__Org2,AH
AH,GTPCII__Org2,ppi[c]__Org2,AH
AH,GTPCII2__Org2,25drapp[c]__Org2,AH
AH,GTPCII2__Org2,for[c]__Org2,AH
AH,gtp[c]__Org2,GTPCII2__Org2,AH
AH,h2o[c]__Org2,GTPCII2__Org2,AH
AH,GTPCII2__Org2,h[c]__Org2,AH
AH,GTPCII2__Org2,ppi[c]__Org2,AH
AH,GTPDPK__Org2,gdptp[c]__Org2,AH
AH,GTPDPK__Org2,amp[c]__Org2,AH
AH,atp[c]__Org2,GTPDPK__Org2,AH
AH,gtp[c]__Org2,GTPDPK__Org2,AH
AH,GTPDPK__Org2,h[c]__Org2,AH
AH,gua[c]__Org2,GUAPRT__Org2,AH
AH,GUAPRT__Org2,gmp[c]__Org2,AH
AH,GUAPRT__Org2,ppi[c]__Org2,AH
AH,prpp[c]__Org2,GUAPRT__Org2,AH
AH,H2Ot__Org2,h2o[c]__Org2,AH
AH,h2o[e]__Org2,H2Ot__Org2,AH
AH,h2[c]__Org2,H2td__Org2,AH
AH,H2td__Org2,h2[e]__Org2,AH
AH,HACD1__Org2,3hbcoa[c]__Org2,AH
AH,aacoa[c]__Org2,HACD1__Org2,AH
AH,h[c]__Org2,HACD1__Org2,AH
AH,HACD1__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,HACD1__Org2,AH
AH,HACD2__Org2,3hhcoa[c]__Org2,AH
AH,3ohcoa[c]__Org2,HACD2__Org2,AH
AH,h[c]__Org2,HACD2__Org2,AH
AH,HACD2__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,HACD2__Org2,AH
AH,HACD3__Org2,3hocoa[c]__Org2,AH
AH,3oocoa[c]__Org2,HACD3__Org2,AH
AH,h[c]__Org2,HACD3__Org2,AH
AH,HACD3__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,HACD3__Org2,AH
AH,HACD4__Org2,3hdcoa[c]__Org2,AH
AH,3odcoa[c]__Org2,HACD4__Org2,AH
AH,h[c]__Org2,HACD4__Org2,AH
AH,HACD4__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,HACD4__Org2,AH
AH,HACD5__Org2,3hddcoa[c]__Org2,AH
AH,3oddcoa[c]__Org2,HACD5__Org2,AH
AH,h[c]__Org2,HACD5__Org2,AH
AH,HACD5__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,HACD5__Org2,AH
AH,HACD6__Org2,3htdcoa[c]__Org2,AH
AH,3otdcoa[c]__Org2,HACD6__Org2,AH
AH,h[c]__Org2,HACD6__Org2,AH
AH,HACD6__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,HACD6__Org2,AH
AH,HACD7__Org2,3hhdcoa[c]__Org2,AH
AH,3ohdcoa[c]__Org2,HACD7__Org2,AH
AH,h[c]__Org2,HACD7__Org2,AH
AH,HACD7__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,HACD7__Org2,AH
AH,HACD9__Org2,2maacoa[c]__Org2,AH
AH,3hmbcoa[c]__Org2,HACD9__Org2,AH
AH,HACD9__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,HACD9__Org2,AH
AH,HACD9__Org2,nadh[c]__Org2,AH
AH,3hadpcoa[c]__Org2,HADPCOADH3__Org2,AH
AH,HADPCOADH3__Org2,oxadpcoa[c]__Org2,AH
AH,HADPCOADH3__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,HADPCOADH3__Org2,AH
AH,HADPCOADH3__Org2,nadh[c]__Org2,AH
AH,HDG3PACT__Org2,1hdecg3p[c]__Org2,AH
AH,HDG3PACT__Org2,coa[c]__Org2,AH
AH,glyc3p[c]__Org2,HDG3PACT__Org2,AH
AH,ihdcoa[c]__Org2,HDG3PACT__Org2,AH
AH,4mhetz[c]__Org2,HETZK__Org2,AH
AH,HETZK__Org2,4mpetz[c]__Org2,AH
AH,HETZK__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,HETZK__Org2,AH
AH,HETZK__Org2,h[c]__Org2,AH
AH,HEX1__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,HEX1__Org2,AH
AH,HEX1__Org2,g6p[c]__Org2,AH
AH,glc_D[c]__Org2,HEX1__Org2,AH
AH,HEX1__Org2,h[c]__Org2,AH
AH,HEX7__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,HEX7__Org2,AH
AH,HEX7__Org2,f6p[c]__Org2,AH
AH,fru[c]__Org2,HEX7__Org2,AH
AH,HEX7__Org2,h[c]__Org2,AH
AH,HEXTT__Org2,hepdp[c]__Org2,AH
AH,hexdp[c]__Org2,HEXTT__Org2,AH
AH,ipdp[c]__Org2,HEXTT__Org2,AH
AH,HEXTT__Org2,ppi[c]__Org2,AH
AH,HEXb__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,HEXb__Org2,AH
AH,HEXb__Org2,g6p_B[c]__Org2,AH
AH,glc_bD[c]__Org2,HEXb__Org2,AH
AH,HEXb__Org2,h[c]__Org2,AH
AH,hg2[c]__Org2,HG2abc__Org2,AH
AH,HG2abc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,HG2abc__Org2,AH
AH,h2o[c]__Org2,HG2abc__Org2,AH
AH,HG2abc__Org2,h[c]__Org2,AH
AH,HG2abc__Org2,hg2[e]__Org2,AH
AH,HG2abc__Org2,pi[c]__Org2,AH
AH,HIBD__Org2,2mop[c]__Org2,AH
AH,3hmp[c]__Org2,HIBD__Org2,AH
AH,HIBD__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,HIBD__Org2,AH
AH,HIBD__Org2,nadh[c]__Org2,AH
AH,histd[c]__Org2,HISTD__Org2,AH
AH,h2o[c]__Org2,HISTD__Org2,AH
AH,HISTD__Org2,h[c]__Org2,AH
AH,HISTD__Org2,his_L[c]__Org2,AH
AH,nad[c]__Org2,HISTD__Org2,AH
AH,HISTD__Org2,nadh[c]__Org2,AH
AH,HISTDOX__Org2,histl_L[c]__Org2,AH
AH,HISTDOX__Org2,h[c]__Org2,AH
AH,histd[c]__Org2,HISTDOX__Org2,AH
AH,nad[c]__Org2,HISTDOX__Org2,AH
AH,HISTDOX__Org2,nadh[c]__Org2,AH
AH,h2o[c]__Org2,HISTLOX__Org2,AH
AH,HISTLOX__Org2,h[c]__Org2,AH
AH,HISTLOX__Org2,his_L[c]__Org2,AH
AH,histl_L[c]__Org2,HISTLOX__Org2,AH
AH,nad[c]__Org2,HISTLOX__Org2,AH
AH,HISTLOX__Org2,nadh[c]__Org2,AH
AH,hisp[c]__Org2,HISTP__Org2,AH
AH,h2o[c]__Org2,HISTP__Org2,AH
AH,HISTP__Org2,histd[c]__Org2,AH
AH,HISTP__Org2,pi[c]__Org2,AH
AH,HISt2r__Org2,h[c]__Org2,AH
AH,h[e]__Org2,HISt2r__Org2,AH
AH,HISt2r__Org2,his_L[c]__Org2,AH
AH,his_L[e]__Org2,HISt2r__Org2,AH
AH,HMBS__Org2,hmbil[c]__Org2,AH
AH,ppbng[c]__Org2,HMBS__Org2,AH
AH,h2o[c]__Org2,HMBS__Org2,AH
AH,HMBS__Org2,nh4[c]__Org2,AH
AH,4ahmmp[c]__Org2,HMPK1__Org2,AH
AH,HMPK1__Org2,4ampm[c]__Org2,AH
AH,HMPK1__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,HMPK1__Org2,AH
AH,HMPK1__Org2,h[c]__Org2,AH
AH,HMPyrHsym__Org2,4ahmmp[c]__Org2,AH
AH,4ahmmp[e]__Org2,HMPyrHsym__Org2,AH
AH,HMPyrHsym__Org2,h[c]__Org2,AH
AH,h[e]__Org2,HMPyrHsym__Org2,AH
AH,HPPK__Org2,2ahhmd[c]__Org2,AH
AH,2ahhmp[c]__Org2,HPPK__Org2,AH
AH,HPPK__Org2,amp[c]__Org2,AH
AH,atp[c]__Org2,HPPK__Org2,AH
AH,HPPK__Org2,h[c]__Org2,AH
AH,6hmhpt[c]__Org2,HPPK2__Org2,AH
AH,HPPK2__Org2,6hmhptpp[c]__Org2,AH
AH,HPPK2__Org2,amp[c]__Org2,AH
AH,atp[c]__Org2,HPPK2__Org2,AH
AH,HPPK2__Org2,h[c]__Org2,AH
AH,hom_L[c]__Org2,HSDx__Org2,AH
AH,HSDx__Org2,aspsa[c]__Org2,AH
AH,HSDx__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,HSDx__Org2,AH
AH,HSDx__Org2,nadh[c]__Org2,AH
AH,HSDy__Org2,aspsa[c]__Org2,AH
AH,HSDy__Org2,h[c]__Org2,AH
AH,hom_L[c]__Org2,HSDy__Org2,AH
AH,nadp[c]__Org2,HSDy__Org2,AH
AH,HSDy__Org2,nadph[c]__Org2,AH
AH,HSK__Org2,phom[c]__Org2,AH
AH,HSK__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,HSK__Org2,AH
AH,HSK__Org2,h[c]__Org2,AH
AH,hom_L[c]__Org2,HSK__Org2,AH
AH,succoa[c]__Org2,HSST__Org2,AH
AH,HSST__Org2,suchms[c]__Org2,AH
AH,HSST__Org2,coa[c]__Org2,AH
AH,hom_L[c]__Org2,HSST__Org2,AH
AH,HSTPTr__Org2,imacp[c]__Org2,AH
AH,akg[c]__Org2,HSTPTr__Org2,AH
AH,HSTPTr__Org2,glu_L[c]__Org2,AH
AH,hisp[c]__Org2,HSTPTr__Org2,AH
AH,hxan[c]__Org2,HXPRT__Org2,AH
AH,HXPRT__Org2,imp[c]__Org2,AH
AH,HXPRT__Org2,ppi[c]__Org2,AH
AH,prpp[c]__Org2,HXPRT__Org2,AH
AH,HYD4__Org2,fdxox[c]__Org2,AH
AH,fdxrd[c]__Org2,HYD4__Org2,AH
AH,HYD4__Org2,h2[c]__Org2,AH
AH,HYXNt__Org2,hxan[c]__Org2,AH
AH,hxan[e]__Org2,HYXNt__Org2,AH
AH,IBCOATA__Org2,2mpropACP[c]__Org2,AH
AH,ACP[c]__Org2,IBCOATA__Org2,AH
AH,IBCOATA__Org2,coa[c]__Org2,AH
AH,ibcoa[c]__Org2,IBCOATA__Org2,AH
AH,ICDHy__Org2,akg[c]__Org2,AH
AH,ICDHy__Org2,co2[c]__Org2,AH
AH,icit[c]__Org2,ICDHy__Org2,AH
AH,nadp[c]__Org2,ICDHy__Org2,AH
AH,ICDHy__Org2,nadph[c]__Org2,AH
AH,IG3PS__Org2,eig3p[c]__Org2,AH
AH,prlp[c]__Org2,IG3PS__Org2,AH
AH,IG3PS__Org2,aicar[c]__Org2,AH
AH,gln_L[c]__Org2,IG3PS__Org2,AH
AH,IG3PS__Org2,glu_L[c]__Org2,AH
AH,IG3PS__Org2,h[c]__Org2,AH
AH,eig3p[c]__Org2,IGPDH__Org2,AH
AH,IGPDH__Org2,h2o[c]__Org2,AH
AH,IGPDH__Org2,imacp[c]__Org2,AH
AH,2cpr5p[c]__Org2,IGPS__Org2,AH
AH,IGPS__Org2,3ig3p[c]__Org2,AH
AH,IGPS__Org2,co2[c]__Org2,AH
AH,IGPS__Org2,h2o[c]__Org2,AH
AH,h[c]__Org2,IGPS__Org2,AH
AH,14mpentdecACP[c]__Org2,IHDCOATA__Org2,AH
AH,IHDCOATA__Org2,ACP[c]__Org2,AH
AH,coa[c]__Org2,IHDCOATA__Org2,AH
AH,IHDCOATA__Org2,ihdcoa[c]__Org2,AH
AH,15mpalmACP[c]__Org2,IHPDCOATA__Org2,AH
AH,IHPDCOATA__Org2,ACP[c]__Org2,AH
AH,coa[c]__Org2,IHPDCOATA__Org2,AH
AH,IHPDCOATA__Org2,ihpdcoa[c]__Org2,AH
AH,ile_L[c]__Org2,ILETA__Org2,AH
AH,ILETA__Org2,3mop[c]__Org2,AH
AH,akg[c]__Org2,ILETA__Org2,AH
AH,ILETA__Org2,glu_L[c]__Org2,AH
AH,ILEabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,ILEabc__Org2,AH
AH,h2o[c]__Org2,ILEabc__Org2,AH
AH,ILEabc__Org2,h[c]__Org2,AH
AH,ILEabc__Org2,ile_L[c]__Org2,AH
AH,ile_L[e]__Org2,ILEabc__Org2,AH
AH,ILEabc__Org2,pi[c]__Org2,AH
AH,IMPC__Org2,fprica[c]__Org2,AH
AH,h2o[c]__Org2,IMPC__Org2,AH
AH,imp[c]__Org2,IMPC__Org2,AH
AH,h2o[c]__Org2,IMPD__Org2,AH
AH,IMPD__Org2,h[c]__Org2,AH
AH,imp[c]__Org2,IMPD__Org2,AH
AH,nad[c]__Org2,IMPD__Org2,AH
AH,IMPD__Org2,nadh[c]__Org2,AH
AH,IMPD__Org2,xmp[c]__Org2,AH
AH,inulin[c]__Org2,INULINASE__Org2,AH
AH,INULINASE__Org2,fru[c]__Org2,AH
AH,INULINASE__Org2,glc_D[c]__Org2,AH
AH,h2o[c]__Org2,INULINASE__Org2,AH
AH,INULINabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,INULINabc__Org2,AH
AH,h2o[c]__Org2,INULINabc__Org2,AH
AH,INULINabc__Org2,h[c]__Org2,AH
AH,INULINabc__Org2,inulin[c]__Org2,AH
AH,inulin[e]__Org2,INULINabc__Org2,AH
AH,INULINabc__Org2,pi[c]__Org2,AH
AH,IOR2__Org2,phaccoa[c]__Org2,AH
AH,phpyr[c]__Org2,IOR2__Org2,AH
AH,IOR2__Org2,co2[c]__Org2,AH
AH,coa[c]__Org2,IOR2__Org2,AH
AH,fdxox[c]__Org2,IOR2__Org2,AH
AH,IOR2__Org2,fdxrd[c]__Org2,AH
AH,h[c]__Org2,IOR2__Org2,AH
AH,34hpp[c]__Org2,IOR3__Org2,AH
AH,IOR3__Org2,hphaccoa[c]__Org2,AH
AH,IOR3__Org2,co2[c]__Org2,AH
AH,coa[c]__Org2,IOR3__Org2,AH
AH,fdxox[c]__Org2,IOR3__Org2,AH
AH,IOR3__Org2,fdxrd[c]__Org2,AH
AH,h[c]__Org2,IOR3__Org2,AH
AH,13mmyrsACP[c]__Org2,IPDCOATA__Org2,AH
AH,IPDCOATA__Org2,ACP[c]__Org2,AH
AH,coa[c]__Org2,IPDCOATA__Org2,AH
AH,IPDCOATA__Org2,ipdcoa[c]__Org2,AH
AH,IPDDI__Org2,dmpp[c]__Org2,AH
AH,ipdp[c]__Org2,IPDDI__Org2,AH
AH,h2mb4p[c]__Org2,IPDPS__Org2,AH
AH,IPDPS__Org2,h2o[c]__Org2,AH
AH,h[c]__Org2,IPDPS__Org2,AH
AH,IPDPS__Org2,ipdp[c]__Org2,AH
AH,IPDPS__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,IPDPS__Org2,AH
AH,h2mb4p[c]__Org2,IPDPS2__Org2,AH
AH,IPDPS2__Org2,h2o[c]__Org2,AH
AH,h[c]__Org2,IPDPS2__Org2,AH
AH,IPDPS2__Org2,ipdp[c]__Org2,AH
AH,IPDPS2__Org2,nadp[c]__Org2,AH
AH,nadph[c]__Org2,IPDPS2__Org2,AH
AH,e3mmal[c]__Org2,IPMD2__Org2,AH
AH,IPMD2__Org2,2obut[c]__Org2,AH
AH,IPMD2__Org2,co2[c]__Org2,AH
AH,nad[c]__Org2,IPMD2__Org2,AH
AH,IPMD2__Org2,nadh[c]__Org2,AH
AH,3c2hmp[c]__Org2,IPMDr__Org2,AH
AH,IPMDr__Org2,3c4mop[c]__Org2,AH
AH,IPMDr__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,IPMDr__Org2,AH
AH,IPMDr__Org2,nadh[c]__Org2,AH
AH,12mtridecACP[c]__Org2,ITDCOATA__Org2,AH
AH,ITDCOATA__Org2,ACP[c]__Org2,AH
AH,coa[c]__Org2,ITDCOATA__Org2,AH
AH,ITDCOATA__Org2,itdcoa[c]__Org2,AH
AH,ivcoa[c]__Org2,IVCOATA__Org2,AH
AH,IVCOATA__Org2,3mbutACP[c]__Org2,AH
AH,ACP[c]__Org2,IVCOATA__Org2,AH
AH,IVCOATA__Org2,coa[c]__Org2,AH
AH,23dhmb[c]__Org2,KARA1__Org2,AH
AH,KARA1__Org2,alac_S[c]__Org2,AH
AH,KARA1__Org2,h[c]__Org2,AH
AH,nadp[c]__Org2,KARA1__Org2,AH
AH,KARA1__Org2,nadph[c]__Org2,AH
AH,KARA2__Org2,23dhmp[c]__Org2,AH
AH,2ahbut[c]__Org2,KARA2__Org2,AH
AH,h[c]__Org2,KARA2__Org2,AH
AH,KARA2__Org2,nadp[c]__Org2,AH
AH,nadph[c]__Org2,KARA2__Org2,AH
AH,23dhmb[c]__Org2,KARA3__Org2,AH
AH,KARA3__Org2,33hmeoxobut[c]__Org2,AH
AH,KARA3__Org2,h[c]__Org2,AH
AH,nadp[c]__Org2,KARA3__Org2,AH
AH,KARA3__Org2,nadph[c]__Org2,AH
AH,KAS14__Org2,ACP[c]__Org2,AH
AH,acACP[c]__Org2,KAS14__Org2,AH
AH,KAS14__Org2,actACP[c]__Org2,AH
AH,KAS14__Org2,co2[c]__Org2,AH
AH,h[c]__Org2,KAS14__Org2,AH
AH,malACP[c]__Org2,KAS14__Org2,AH
AH,KESTOASEe__Org2,fru[e]__Org2,AH
AH,KESTOASEe__Org2,glc_D[e]__Org2,AH
AH,h2o[e]__Org2,KESTOASEe__Org2,AH
AH,kesto[e]__Org2,KESTOASEe__Org2,AH
AH,KESTOPTASEe__Org2,fru[e]__Org2,AH
AH,KESTOPTASEe__Org2,glc_D[e]__Org2,AH
AH,h2o[e]__Org2,KESTOPTASEe__Org2,AH
AH,kestopt[e]__Org2,KESTOPTASEe__Org2,AH
AH,KESTOTTRASEe__Org2,fru[e]__Org2,AH
AH,KESTOTTRASEe__Org2,glc_D[e]__Org2,AH
AH,h2o[e]__Org2,KESTOTTRASEe__Org2,AH
AH,kestottr[e]__Org2,KESTOTTRASEe__Org2,AH
AH,Kt1r__Org2,k[c]__Org2,AH
AH,k[e]__Org2,Kt1r__Org2,AH
AH,Kt3__Org2,h[c]__Org2,AH
AH,h[e]__Org2,Kt3__Org2,AH
AH,k[c]__Org2,Kt3__Org2,AH
AH,Kt3__Org2,k[e]__Org2,AH
AH,L2A6ODs__Org2,h2o[c]__Org2,AH
AH,L2A6ODs__Org2,h[c]__Org2,AH
AH,l2a6o[c]__Org2,L2A6ODs__Org2,AH
AH,L2A6ODs__Org2,thdp[c]__Org2,AH
AH,LACTLt__Org2,h[c]__Org2,AH
AH,h[e]__Org2,LACTLt__Org2,AH
AH,LACTLt__Org2,lactl[c]__Org2,AH
AH,lactl[e]__Org2,LACTLt__Org2,AH
AH,lcts[c]__Org2,LACZ__Org2,AH
AH,LACZ__Org2,gal[c]__Org2,AH
AH,LACZ__Org2,glc_D[c]__Org2,AH
AH,h2o[c]__Org2,LACZ__Org2,AH
AH,Largn[c]__Org2,LARGNAT__Org2,AH
AH,LARGNAT__Org2,asp_L[c]__Org2,AH
AH,oaa[c]__Org2,LARGNAT__Org2,AH
AH,LARGNAT__Org2,pphn[c]__Org2,AH
AH,LCARS__Org2,12ppd_S[c]__Org2,AH
AH,h[c]__Org2,LCARS__Org2,AH
AH,lald_L[c]__Org2,LCARS__Org2,AH
AH,LCARS__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,LCARS__Org2,AH
AH,LCTSabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,LCTSabc__Org2,AH
AH,h2o[c]__Org2,LCTSabc__Org2,AH
AH,LCTSabc__Org2,h[c]__Org2,AH
AH,LCTSabc__Org2,lcts[c]__Org2,AH
AH,lcts[e]__Org2,LCTSabc__Org2,AH
AH,LCTSabc__Org2,pi[c]__Org2,AH
AH,LDH_D__Org2,h[c]__Org2,AH
AH,lac_D[c]__Org2,LDH_D__Org2,AH
AH,nad[c]__Org2,LDH_D__Org2,AH
AH,LDH_D__Org2,nadh[c]__Org2,AH
AH,LDH_D__Org2,pyr[c]__Org2,AH
AH,lac_L[c]__Org2,LDH_L__Org2,AH
AH,LDH_L__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,LDH_L__Org2,AH
AH,LDH_L__Org2,nadh[c]__Org2,AH
AH,LDH_L__Org2,pyr[c]__Org2,AH
AH,LEUTA__Org2,4mop[c]__Org2,AH
AH,akg[c]__Org2,LEUTA__Org2,AH
AH,LEUTA__Org2,glu_L[c]__Org2,AH
AH,leu_L[c]__Org2,LEUTA__Org2,AH
AH,LEUabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,LEUabc__Org2,AH
AH,h2o[c]__Org2,LEUabc__Org2,AH
AH,LEUabc__Org2,h[c]__Org2,AH
AH,LEUabc__Org2,leu_L[c]__Org2,AH
AH,leu_L[e]__Org2,LEUabc__Org2,AH
AH,LEUabc__Org2,pi[c]__Org2,AH
AH,mthgxl[c]__Org2,LGTHL__Org2,AH
AH,gthrd[c]__Org2,LGTHL__Org2,AH
AH,LGTHL__Org2,lgt_S[c]__Org2,AH
AH,LPLIPAL1A120__Org2,ddca[c]__Org2,AH
AH,1ddecg3p[c]__Org2,LPLIPAL1A120__Org2,AH
AH,LPLIPAL1A120__Org2,glyc3p[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1A120__Org2,AH
AH,LPLIPAL1A120__Org2,h[c]__Org2,AH
AH,1tdecg3p[c]__Org2,LPLIPAL1A140__Org2,AH
AH,LPLIPAL1A140__Org2,glyc3p[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1A140__Org2,AH
AH,LPLIPAL1A140__Org2,h[c]__Org2,AH
AH,LPLIPAL1A140__Org2,ttdca[c]__Org2,AH
AH,LPLIPAL1A141__Org2,ttdcea[c]__Org2,AH
AH,1tdec7eg3p[c]__Org2,LPLIPAL1A141__Org2,AH
AH,LPLIPAL1A141__Org2,glyc3p[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1A141__Org2,AH
AH,LPLIPAL1A141__Org2,h[c]__Org2,AH
AH,1hdecg3p[c]__Org2,LPLIPAL1A160__Org2,AH
AH,LPLIPAL1A160__Org2,glyc3p[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1A160__Org2,AH
AH,LPLIPAL1A160__Org2,h[c]__Org2,AH
AH,LPLIPAL1A160__Org2,hdca[c]__Org2,AH
AH,1hdec9eg3p[c]__Org2,LPLIPAL1A161__Org2,AH
AH,LPLIPAL1A161__Org2,glyc3p[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1A161__Org2,AH
AH,LPLIPAL1A161__Org2,h[c]__Org2,AH
AH,LPLIPAL1A161__Org2,hdcea[c]__Org2,AH
AH,1odecg3p[c]__Org2,LPLIPAL1A180__Org2,AH
AH,LPLIPAL1A180__Org2,glyc3p[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1A180__Org2,AH
AH,LPLIPAL1A180__Org2,h[c]__Org2,AH
AH,LPLIPAL1A180__Org2,ocdca[c]__Org2,AH
AH,1odec11eg3p[c]__Org2,LPLIPAL1A181__Org2,AH
AH,LPLIPAL1A181__Org2,glyc3p[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1A181__Org2,AH
AH,LPLIPAL1A181__Org2,h[c]__Org2,AH
AH,LPLIPAL1A181__Org2,ocdcea[c]__Org2,AH
AH,1agpe120[c]__Org2,LPLIPAL1E120__Org2,AH
AH,LPLIPAL1E120__Org2,g3pe[c]__Org2,AH
AH,LPLIPAL1E120__Org2,ddca[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1E120__Org2,AH
AH,LPLIPAL1E120__Org2,h[c]__Org2,AH
AH,1agpe140[c]__Org2,LPLIPAL1E140__Org2,AH
AH,LPLIPAL1E140__Org2,g3pe[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1E140__Org2,AH
AH,LPLIPAL1E140__Org2,h[c]__Org2,AH
AH,LPLIPAL1E140__Org2,ttdca[c]__Org2,AH
AH,1agpe141[c]__Org2,LPLIPAL1E141__Org2,AH
AH,LPLIPAL1E141__Org2,g3pe[c]__Org2,AH
AH,h2o[c]__Org2,LPLIPAL1E141__Org2,AH
